119.103.221.248 - - [04/Jun/2021:01:03:58 +0800] "GET http://hbszszj.com/favicon.ico HTTP/1.1" 200 4286 "-" "Dalvik/2.1.0 (Linux; U; Android 10; LYA-AL00 Build/HUAWEILYA-AL00)"[Lt0]
218.69.54.15 - - [04/Jun/2021:05:49:56 +0800] "GET http://www.hbszszj.com/images/hcai_03.png HTTP/1.1" 200 1229 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 9; HWI-AL00 Build/HUAWEIHWI-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2797 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9740 MicroMessenger/8.0.2.1860(0x280002C1) Process/toolsmp WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64"[Lt0]
218.69.54.15 - - [04/Jun/2021:05:49:56 +0800] "GET http://www.hbszszj.com/js/jquery-1.8.3.min.js HTTP/1.1" 200 15959 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 9; HWI-AL00 Build/HUAWEIHWI-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2797 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9740 MicroMessenger/8.0.2.1860(0x280002C1) Process/toolsmp WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64"[ZKLt100]
218.69.54.15 - - [04/Jun/2021:05:49:56 +0800] "GET http://www.hbszszj.com/js/js/swiper.min.js HTTP/1.1" 200 35944 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 9; HWI-AL00 Build/HUAWEIHWI-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2797 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9740 MicroMessenger/8.0.2.1860(0x280002C1) Process/toolsmp WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64"[ZKLt100]
218.69.54.15 - - [04/Jun/2021:05:49:56 +0800] "GET http://www.hbszszj.com/uploadfile/2020/1105/20201105051736321.jpg HTTP/1.1" 200 49054 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 9; HWI-AL00 Build/HUAWEIHWI-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2797 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9740 MicroMessenger/8.0.2.1860(0x280002C1) Process/toolsmp WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64"[Lt82]
218.69.54.15 - - [04/Jun/2021:05:49:56 +0800] "GET http://www.hbszszj.com/js/jquery-1.8.3.min.js?visitDstTime=1 HTTP/1.1" 200 33806 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 9; HWI-AL00 Build/HUAWEIHWI-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2797 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9740 MicroMessenger/8.0.2.1860(0x280002C1) Process/toolsmp WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64"[ZKLt65]
218.69.54.15 - - [04/Jun/2021:05:49:56 +0800] "GET http://www.hbszszj.com/js/wow.min.js HTTP/1.1" 200 1722 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 9; HWI-AL00 Build/HUAWEIHWI-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2797 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9740 MicroMessenger/8.0.2.1860(0x280002C1) Process/toolsmp WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64"[ZKLt0]
218.69.54.15 - - [04/Jun/2021:05:49:56 +0800] "GET http://www.hbszszj.com/css/animate.min.css HTTP/1.1" 200 78544 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 9; HWI-AL00 Build/HUAWEIHWI-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2797 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9740 MicroMessenger/8.0.2.1860(0x280002C1) Process/toolsmp WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64"[Lt65]
218.69.54.15 - - [04/Jun/2021:05:49:56 +0800] "GET http://www.hbszszj.com/images/s6.png HTTP/1.1" 200 1056 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 9; HWI-AL00 Build/HUAWEIHWI-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2797 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9740 MicroMessenger/8.0.2.1860(0x280002C1) Process/toolsmp WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64"[Lt1]
218.69.54.15 - - [04/Jun/2021:05:49:56 +0800] "GET http://www.hbszszj.com/images/s1.png HTTP/1.1" 200 1046 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 9; HWI-AL00 Build/HUAWEIHWI-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2797 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9740 MicroMessenger/8.0.2.1860(0x280002C1) Process/toolsmp WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64"[Lt1]
218.69.54.15 - - [04/Jun/2021:05:49:56 +0800] "GET http://www.hbszszj.com/images/s2.png HTTP/1.1" 200 3366 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 9; HWI-AL00 Build/HUAWEIHWI-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2797 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9740 MicroMessenger/8.0.2.1860(0x280002C1) Process/toolsmp WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64"[Lt0]
218.69.54.15 - - [04/Jun/2021:05:49:56 +0800] "GET http://www.hbszszj.com/images/sj_18.jpg HTTP/1.1" 200 1463 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 9; HWI-AL00 Build/HUAWEIHWI-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2797 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9740 MicroMessenger/8.0.2.1860(0x280002C1) Process/toolsmp WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64"[Lt0]
218.69.54.15 - - [04/Jun/2021:05:49:56 +0800] "GET http://www.hbszszj.com/images/zj_06.png HTTP/1.1" 200 1216 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 9; HWI-AL00 Build/HUAWEIHWI-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2797 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9740 MicroMessenger/8.0.2.1860(0x280002C1) Process/toolsmp WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64"[Lt1]
218.69.54.15 - - [04/Jun/2021:05:49:56 +0800] "GET http://www.hbszszj.com/uploadfile/2021/0602/20210602101132846.jpg HTTP/1.1" 200 64357 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 9; HWI-AL00 Build/HUAWEIHWI-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2797 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9740 MicroMessenger/8.0.2.1860(0x280002C1) Process/toolsmp WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64"[Lt94]
218.69.54.15 - - [04/Jun/2021:05:49:56 +0800] "GET http://www.hbszszj.com/uploadfile/2021/0531/20210531082809199.jpg HTTP/1.1" 200 78981 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 9; HWI-AL00 Build/HUAWEIHWI-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2797 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9740 MicroMessenger/8.0.2.1860(0x280002C1) Process/toolsmp WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64"[Lt195]
218.69.54.15 - - [04/Jun/2021:05:49:56 +0800] "GET http://www.hbszszj.com/uploadfile/2021/0603/20210603102314386.jpg HTTP/1.1" 200 180536 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 9; HWI-AL00 Build/HUAWEIHWI-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2797 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9740 MicroMessenger/8.0.2.1860(0x280002C1) Process/toolsmp WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64"[Lt209]
218.69.54.15 - - [04/Jun/2021:05:49:56 +0800] "GET http://www.hbszszj.com/images/bz_21.png HTTP/1.1" 200 2176 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 9; HWI-AL00 Build/HUAWEIHWI-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2797 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9740 MicroMessenger/8.0.2.1860(0x280002C1) Process/toolsmp WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64"[Lt0]
218.69.54.15 - - [04/Jun/2021:05:49:56 +0800] "GET http://www.hbszszj.com/images/by.png HTTP/1.1" 200 2087 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 9; HWI-AL00 Build/HUAWEIHWI-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2797 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9740 MicroMessenger/8.0.2.1860(0x280002C1) Process/toolsmp WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64"[Lt0]
218.69.54.15 - - [04/Jun/2021:05:49:56 +0800] "GET http://www.hbszszj.com/uploadfile/2020/1113/20201113042258843.jpg HTTP/1.1" 200 350603 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 9; HWI-AL00 Build/HUAWEIHWI-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2797 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9740 MicroMessenger/8.0.2.1860(0x280002C1) Process/toolsmp WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64"[Lt169]
218.69.54.15 - - [04/Jun/2021:05:49:57 +0800] "GET http://www.hbszszj.com/images/f_32.png HTTP/1.1" 200 487 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 9; HWI-AL00 Build/HUAWEIHWI-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2797 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9740 MicroMessenger/8.0.2.1860(0x280002C1) Process/toolsmp WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64"[Lt0]
218.69.54.15 - - [04/Jun/2021:05:49:57 +0800] "GET http://www.hbszszj.com/uploadfile/2020/1122/20201122063332373.jpg HTTP/1.1" 200 257764 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 9; HWI-AL00 Build/HUAWEIHWI-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2797 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9740 MicroMessenger/8.0.2.1860(0x280002C1) Process/toolsmp WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64"[Lt246]
218.69.54.15 - - [04/Jun/2021:05:49:57 +0800] "GET http://www.hbszszj.com/uploadfile/2020/1107/20201107043259941.png HTTP/1.1" 200 183799 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 9; HWI-AL00 Build/HUAWEIHWI-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2797 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9740 MicroMessenger/8.0.2.1860(0x280002C1) Process/toolsmp WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64"[Lt91]
218.69.54.15 - - [04/Jun/2021:05:49:57 +0800] "GET http://www.hbszszj.com/images/f_34.png HTTP/1.1" 200 687 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 9; HWI-AL00 Build/HUAWEIHWI-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2797 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9740 MicroMessenger/8.0.2.1860(0x280002C1) Process/toolsmp WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64"[Lt0]
218.69.54.15 - - [04/Jun/2021:05:49:57 +0800] "GET http://www.hbszszj.com/images/f_27.png HTTP/1.1" 200 529 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 9; HWI-AL00 Build/HUAWEIHWI-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2797 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9740 MicroMessenger/8.0.2.1860(0x280002C1) Process/toolsmp WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64"[Lt0]
218.69.54.15 - - [04/Jun/2021:05:49:57 +0800] "GET http://www.hbszszj.com/images/f_30.png HTTP/1.1" 200 517 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 9; HWI-AL00 Build/HUAWEIHWI-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2797 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9740 MicroMessenger/8.0.2.1860(0x280002C1) Process/toolsmp WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64"[Lt0]
218.69.54.15 - - [04/Jun/2021:05:49:57 +0800] "GET http://www.hbszszj.com/images/ss_05.png HTTP/1.1" 200 536 "http://www.hbszszj.com/css/index.css" "Mozilla/5.0 (Linux; Android 9; HWI-AL00 Build/HUAWEIHWI-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2797 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9740 MicroMessenger/8.0.2.1860(0x280002C1) Process/toolsmp WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64"[Lt2]
218.69.54.15 - - [04/Jun/2021:05:49:57 +0800] "GET http://www.hbszszj.com/uploadfile/2020/1116/20201116095916413.jpg HTTP/1.1" 200 269378 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 9; HWI-AL00 Build/HUAWEIHWI-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2797 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9740 MicroMessenger/8.0.2.1860(0x280002C1) Process/toolsmp WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64"[Lt2]
218.69.54.15 - - [04/Jun/2021:05:49:58 +0800] "GET http://www.hbszszj.com/uploadfile/2020/1113/20201113044007261.jpg HTTP/1.1" 200 2790863 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 9; HWI-AL00 Build/HUAWEIHWI-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2797 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9740 MicroMessenger/8.0.2.1860(0x280002C1) Process/toolsmp WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64"[Lt1538]
218.69.54.15 - - [04/Jun/2021:05:49:59 +0800] "GET http://www.hbszszj.com/images/bk_02.png HTTP/1.1" 200 297430 "http://www.hbszszj.com/css/index.css" "Mozilla/5.0 (Linux; Android 9; HWI-AL00 Build/HUAWEIHWI-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2797 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9740 MicroMessenger/8.0.2.1860(0x280002C1) Process/toolsmp WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64"[Lt2010]
218.69.54.15 - - [04/Jun/2021:05:50:00 +0800] "GET http://www.hbszszj.com/uploadfile/2021/0531/20210531021644430.jpg HTTP/1.1" 200 2444734 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 9; HWI-AL00 Build/HUAWEIHWI-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2797 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9740 MicroMessenger/8.0.2.1860(0x280002C1) Process/toolsmp WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64"[Lt3357]
218.69.54.15 - - [04/Jun/2021:05:50:01 +0800] "GET http://www.hbszszj.com/favicon.ico HTTP/1.1" 200 4286 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 9; HWI-AL00 Build/HUAWEIHWI-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2797 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9740 MicroMessenger/8.0.2.1860(0x280002C1) Process/toolsmp WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64"[Lt29]
101.89.29.78 - - [04/Jun/2021:05:50:55 +0800] "GET http://www.hbszszj.com/ HTTP/1.1" 200 16350 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 MicroMessenger/6.5.5 NetType/WIFI Language/en"[KLlt101]
101.89.29.78 - - [04/Jun/2021:05:50:56 +0800] "GET http://www.hbszszj.com/js/jquery-1.8.3.min.js HTTP/1.1" 200 93682 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 6.0.1; OPPO R9s Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/37.0.0.0 Mobile MQQBrowser/6.9 TBS/036906 Safari/537.36 MicroMessenger/6.5.4.1000 NetType/4G Language/zh_CN"[Lt101]
101.89.29.78 - - [04/Jun/2021:05:50:56 +0800] "GET http://www.hbszszj.com/js/js/swiper.min.js HTTP/1.1" 200 139048 "http://www.hbszszj.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 MicroMessenger/6.5.5 NetType/WIFI Language/zh_CN"[Lt101]
101.89.29.78 - - [04/Jun/2021:05:50:57 +0800] "GET http://www.hbszszj.com/js/wow.min.js HTTP/1.1" 200 4777 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; Android 6.0.1; OPPO R9s Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/37.0.0.0 Mobile MQQBrowser/6.9 TBS/036906 Safari/537.36 MicroMessenger/6.5.4.1000 NetType/4G Language/zh_CN"[Lt0]
101.89.239.120 - - [04/Jun/2021:06:29:17 +0800] "GET http://www.hbszszj.com/index.php/common/articledetail/id/280.html HTTP/1.1" 200 16350 "-" "Mozilla/5.0 (Linux; Android 5.1.1; SM801 Build/LMY47V; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/53.0.2785.49 Mobile MQQBrowser/6.2 TBS/043024 Safari/537.36 MicroMessenger/6.5.4.1000 NetType/4G Language/zh_CN"[KLlt708]
101.89.239.120 - - [04/Jun/2021:06:29:17 +0800] "GET http://www.hbszszj.com/index.php/common/articledetail/id/js/jquery-1.8.3.min.js HTTP/1.1" 200 16344 "http://www.hbszszj.com/index.php/common/articledetail/id/280.html" "Mozilla/5.0 (Linux; Android 4.4.4; Coolpad Y82-520 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/33.0.0.0 Mobile Safari/537.36 MicroMessenger/6.5.4.1000 NetType/4G Language/zh_CN"[KLlt101]
101.89.239.120 - - [04/Jun/2021:06:29:18 +0800] "GET http://www.hbszszj.com/index.php/common/articledetail/id/js/js/swiper.min.js HTTP/1.1" 200 16350 "http://www.hbszszj.com/index.php/common/articledetail/id/280.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 MicroMessenger/6.5.5 NetType/WIFI Language/en"[KLlt165]
101.89.239.120 - - [04/Jun/2021:06:29:18 +0800] "GET http://www.hbszszj.com/index.php/common/articledetail/id/js/wow.min.js HTTP/1.1" 200 16344 "http://www.hbszszj.com/index.php/common/articledetail/id/280.html" "Mozilla/5.0 (Linux; Android 6.0.1; OPPO R9s Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/37.0.0.0 Mobile MQQBrowser/6.9 TBS/036906 Safari/537.36 MicroMessenger/6.5.4.1000 NetType/4G Language/zh_CN"[KLlt101]
121.5.109.55 - - [04/Jun/2021:07:19:15 +0800] "GET http://www.hbszszj.com/js/jquery-1.8.3.min.js HTTP/1.1" 200 33806 "-" "Mozilla/5.0 (Linux; Android 10; LIO-AN00 Build/HUAWEILIO-AN00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2692 MMWEBSDK/200901 Mobile Safari/537.36"[ZKt0]
