107.189.3.3 - - [23/Jun/2021:00:16:30 +0800] "GET http://hbszszj.com/wp-login.php HTTP/1.1" 404 36 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"[Klt177]
27.26.208.111 - - [23/Jun/2021:07:07:21 +0800] "GET http://www.hbszszj.com/images/hcai_03.png HTTP/1.1" 200 1229 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 11; zh-CN; PCKM00 Build/RKQ1.200903.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/263200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt0]
27.26.208.111 - - [23/Jun/2021:07:07:21 +0800] "GET http://www.hbszszj.com/js/js/swiper.min.js HTTP/1.1" 200 35944 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 11; zh-CN; PCKM00 Build/RKQ1.200903.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/263200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[ZKLt22]
27.26.208.111 - - [23/Jun/2021:07:07:21 +0800] "GET http://www.hbszszj.com/css/animate.min.css HTTP/1.1" 200 78544 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 11; zh-CN; PCKM00 Build/RKQ1.200903.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/263200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt123]
27.26.208.111 - - [23/Jun/2021:07:07:21 +0800] "GET http://www.hbszszj.com/uploadfile/2020/1105/20201105051736321.jpg HTTP/1.1" 200 49054 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 11; zh-CN; PCKM00 Build/RKQ1.200903.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/263200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt101]
27.26.208.111 - - [23/Jun/2021:07:07:21 +0800] "GET http://www.hbszszj.com/js/wow.min.js HTTP/1.1" 200 1722 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 11; zh-CN; PCKM00 Build/RKQ1.200903.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/263200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[ZKLt0]
27.26.208.111 - - [23/Jun/2021:07:07:21 +0800] "GET http://www.hbszszj.com/images/s2.png HTTP/1.1" 200 3366 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 11; zh-CN; PCKM00 Build/RKQ1.200903.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/263200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt0]
27.26.208.111 - - [23/Jun/2021:07:07:21 +0800] "GET http://www.hbszszj.com/images/s6.png HTTP/1.1" 200 1056 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 11; zh-CN; PCKM00 Build/RKQ1.200903.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/263200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt0]
27.26.208.111 - - [23/Jun/2021:07:07:21 +0800] "GET http://www.hbszszj.com/images/s1.png HTTP/1.1" 200 1046 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 11; zh-CN; PCKM00 Build/RKQ1.200903.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/263200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt1]
27.26.208.111 - - [23/Jun/2021:07:07:21 +0800] "GET http://www.hbszszj.com/images/sj_18.jpg HTTP/1.1" 200 1463 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 11; zh-CN; PCKM00 Build/RKQ1.200903.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/263200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt0]
27.26.208.111 - - [23/Jun/2021:07:07:21 +0800] "GET http://www.hbszszj.com/images/ss_05.png HTTP/1.1" 200 536 "http://www.hbszszj.com/css/index.css" "Mozilla/5.0 (Linux; U; Android 11; zh-CN; PCKM00 Build/RKQ1.200903.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/263200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt0]
27.26.208.111 - - [23/Jun/2021:07:07:21 +0800] "GET http://www.hbszszj.com/images/zj_06.png HTTP/1.1" 200 1216 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 11; zh-CN; PCKM00 Build/RKQ1.200903.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/263200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt20]
27.26.208.111 - - [23/Jun/2021:07:07:21 +0800] "GET http://www.hbszszj.com/uploadfile/2021/0622/20210622045824850.jpg HTTP/1.1" 200 50090 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 11; zh-CN; PCKM00 Build/RKQ1.200903.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/263200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt84]
27.26.208.111 - - [23/Jun/2021:07:07:21 +0800] "GET http://www.hbszszj.com/uploadfile/2021/0621/20210621085653664.jpg HTTP/1.1" 200 79070 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 11; zh-CN; PCKM00 Build/RKQ1.200903.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/263200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt142]
27.26.208.111 - - [23/Jun/2021:07:07:21 +0800] "GET http://www.hbszszj.com/uploadfile/2020/1116/20201116095916413.jpg HTTP/1.1" 200 269378 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 11; zh-CN; PCKM00 Build/RKQ1.200903.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/263200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt206]
27.26.208.111 - - [23/Jun/2021:07:07:21 +0800] "GET http://www.hbszszj.com/images/bz_21.png HTTP/1.1" 200 2176 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 11; zh-CN; PCKM00 Build/RKQ1.200903.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/263200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt0]
27.26.208.111 - - [23/Jun/2021:07:07:21 +0800] "GET http://www.hbszszj.com/images/by.png HTTP/1.1" 200 2087 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 11; zh-CN; PCKM00 Build/RKQ1.200903.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/263200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt0]
27.26.208.111 - - [23/Jun/2021:07:07:22 +0800] "GET http://www.hbszszj.com/uploadfile/2020/1122/20201122063332373.jpg HTTP/1.1" 200 257764 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 11; zh-CN; PCKM00 Build/RKQ1.200903.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/263200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt505]
27.26.208.111 - - [23/Jun/2021:07:07:22 +0800] "GET http://www.hbszszj.com/uploadfile/2020/1107/20201107043259941.png HTTP/1.1" 200 183799 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 11; zh-CN; PCKM00 Build/RKQ1.200903.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/263200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt155]
27.26.208.111 - - [23/Jun/2021:07:07:22 +0800] "GET http://www.hbszszj.com/uploadfile/2021/0620/20210620093038784.png HTTP/1.1" 200 831728 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 11; zh-CN; PCKM00 Build/RKQ1.200903.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/263200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt818]
27.26.208.111 - - [23/Jun/2021:07:07:22 +0800] "GET http://www.hbszszj.com/images/f_34.png HTTP/1.1" 200 687 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 11; zh-CN; PCKM00 Build/RKQ1.200903.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/263200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt76]
27.26.208.111 - - [23/Jun/2021:07:07:22 +0800] "GET http://www.hbszszj.com/images/f_27.png HTTP/1.1" 200 529 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 11; zh-CN; PCKM00 Build/RKQ1.200903.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/263200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt0]
27.26.208.111 - - [23/Jun/2021:07:07:22 +0800] "GET http://www.hbszszj.com/images/f_32.png HTTP/1.1" 200 487 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 11; zh-CN; PCKM00 Build/RKQ1.200903.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/263200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt0]
27.26.208.111 - - [23/Jun/2021:07:07:22 +0800] "GET http://www.hbszszj.com/uploadfile/2020/1113/20201113042258843.jpg HTTP/1.1" 200 350603 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 11; zh-CN; PCKM00 Build/RKQ1.200903.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/263200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt1043]
27.26.208.111 - - [23/Jun/2021:07:07:22 +0800] "GET http://www.hbszszj.com/images/f_30.png HTTP/1.1" 200 517 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 11; zh-CN; PCKM00 Build/RKQ1.200903.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/263200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt0]
27.26.208.111 - - [23/Jun/2021:07:07:22 +0800] "GET http://www.hbszszj.com/images/bk_02.png HTTP/1.1" 200 297430 "http://www.hbszszj.com/css/index.css" "Mozilla/5.0 (Linux; U; Android 11; zh-CN; PCKM00 Build/RKQ1.200903.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/263200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt115]
27.26.208.111 - - [23/Jun/2021:07:07:26 +0800] "GET http://www.hbszszj.com/uploadfile/2021/0531/20210531021644430.jpg HTTP/1.1" 200 1910704 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 11; zh-CN; PCKM00 Build/RKQ1.200903.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/263200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt4815]
27.26.208.111 - - [23/Jun/2021:07:07:26 +0800] "GET http://www.hbszszj.com/uploadfile/2020/1113/20201113044007261.jpg HTTP/1.1" 200 2246224 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 11; zh-CN; PCKM00 Build/RKQ1.200903.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/263200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt4680]
185.191.171.34 - - [23/Jun/2021:07:16:00 +0800] "GET http://www.hbszszj.com/robots.txt HTTP/1.1" 200 170 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"[t0]
185.191.171.35 - - [23/Jun/2021:07:16:01 +0800] "GET http://www.hbszszj.com/index.php?a=show&c=index&catid=23&id=300&m=content HTTP/1.1" 200 4296 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"[Klt101]
171.82.180.147 - - [23/Jun/2021:07:22:02 +0800] "GET http://www.hbszszj.com/ HTTP/1.1" 200 4413 "-" "Mozilla/5.0 (Linux; U; Android 9; zh-CN; STF-AL10 Build/HUAWEISTF-AL10) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/227200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[KLlt101]
171.82.180.147 - - [23/Jun/2021:07:22:02 +0800] "GET http://www.hbszszj.com/css/index.css HTTP/1.1" 200 11822 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 9; zh-CN; STF-AL10 Build/HUAWEISTF-AL10) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/227200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt0]
171.82.180.147 - - [23/Jun/2021:07:22:02 +0800] "GET http://www.hbszszj.com/js/js/swiper.min.css HTTP/1.1" 200 13666 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 9; zh-CN; STF-AL10 Build/HUAWEISTF-AL10) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/227200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt1]
171.82.180.147 - - [23/Jun/2021:07:22:02 +0800] "GET http://www.hbszszj.com/css/commonss.css HTTP/1.1" 200 1790 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 9; zh-CN; STF-AL10 Build/HUAWEISTF-AL10) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/227200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt18]
171.82.180.147 - - [23/Jun/2021:07:22:02 +0800] "GET http://www.hbszszj.com/css/media.css HTTP/1.1" 200 11158 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 9; zh-CN; STF-AL10 Build/HUAWEISTF-AL10) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/227200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt18]
171.82.180.147 - - [23/Jun/2021:07:22:02 +0800] "GET http://www.hbszszj.com/js/jquery-1.8.3.min.js HTTP/1.1" 200 33806 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 9; zh-CN; STF-AL10 Build/HUAWEISTF-AL10) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/227200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[ZKLt100]
171.82.180.147 - - [23/Jun/2021:07:22:02 +0800] "GET http://www.hbszszj.com/js/js/swiper.min.js HTTP/1.1" 200 35944 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 9; zh-CN; STF-AL10 Build/HUAWEISTF-AL10) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/227200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[ZKLt82]
171.82.180.147 - - [23/Jun/2021:07:22:02 +0800] "GET http://www.hbszszj.com/images/hcai_03.png HTTP/1.1" 200 1229 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 9; zh-CN; STF-AL10 Build/HUAWEISTF-AL10) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/227200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt0]
171.82.180.147 - - [23/Jun/2021:07:22:02 +0800] "GET http://www.hbszszj.com/css/animate.min.css HTTP/1.1" 200 78544 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 9; zh-CN; STF-AL10 Build/HUAWEISTF-AL10) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/227200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt305]
171.82.180.147 - - [23/Jun/2021:07:22:02 +0800] "GET http://www.hbszszj.com/uploadfile/2020/1105/20201105051736321.jpg HTTP/1.1" 200 49054 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 9; zh-CN; STF-AL10 Build/HUAWEISTF-AL10) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/227200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[Lt304]
171.82.180.147 - - [23/Jun/2021:07:22:03 +0800] "GET http://www.hbszszj.com/js/wow.min.js HTTP/1.1" 200 1722 "http://www.hbszszj.com/" "Mozilla/5.0 (Linux; U; Android 9; zh-CN; STF-AL10 Build/HUAWEISTF-AL10) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.36 Mobile Safari/537.36 AliApp(DingTalk/6.0.18) com.alibaba.android.rimet/14960927 Channel/227200 language/zh-CN UT4Aplus/0.2.25 colorScheme/light"[ZKLt0]
